"","unique_identifier","dataset","population_id","plot","previous_generation","line","genealogy","pedigree","rep","treatment","block","row","col","trial","env","ADAPT","DF","DPM","FeSEED","FLCOL","GH","MEHA","MT2H","PHI","PLHA","POM","POM_corrected","PSC","seed_weight_PHI","SW100","SCP","SDBR","SSC","SSZ","total_weight_PHI","TSW","YDHA","YDHPL","ZnSEED","No_SEEDS","person","YdHa","POM_c2"
"9059","17ACC02091.000","Pal17C_drt",65,2091,"16ACC01119.000","DAB_900",NA,"SAB645 x KATB9","R3","T5","B12",43,14,"trial2","drought",NA,NA,NA,NA,"4","1",NA,NA,NA,49,9.3,9.9,NA,NA,29,NA,NA,NA,NA,NA,199.58,NA,725.4311,NA,NA,NA,465.7076,10.9
"9060","17ACC02093.000","Pal17C_drt",65,2093,"16ACC01202.000","DAN_022",NA,"(SAB645 x KATB9) x NUA 424","R3","T144","B12",43,15,"trial2","drought",NA,30,NA,NA,"1","1",NA,NA,NA,31,8.9,8.9,NA,NA,38,NA,NA,NA,NA,NA,267.62,NA,1554.625,NA,NA,NA,638.4921,8.9
"9061","17ACC02095.000","Pal17C_drt",65,2095,"15ACD00404.000","DAA_028","AS  17573-16C F2-(CM)C-3C-(CM)C-(M)C","DAB  489 X (SAB  659xSAA   17)","R3","T257","B12",43,16,"trial2","drought",NA,32,NA,NA,"1","1",NA,NA,NA,49,9.33,9.9,NA,NA,30,NA,NA,NA,NA,NA,195.04,NA,708.9292,NA,NA,NA,455.1138,10.9
"9062","17ACC02097.000","Pal17C_drt",65,2097,"16ACC01249.000","SEQ_1004",NA,"PVA1272 x AFR274","R3","T114","B12",43,17,"trial2","drought",NA,34,NA,NA,"4","2",NA,NA,NA,54,8.7,8.7,NA,NA,36,NA,NA,NA,NA,NA,254.01,NA,848.9426,NA,NA,NA,607.3516,8.7
"9063","17ACC02099.000","Pal17C_drt",65,2099,"14ACB01205.000","DAN_064","NA  26676-5C F2-(CM)C-1C-(CM)C-(M)C","(NUA103 x MAZ26) x DAB395","R3","T270","B12",43,18,"trial2","drought",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.14,9.9,NA,NA,10,NA,NA,NA,NA,NA,9.07,NA,538.4697,NA,NA,NA,21.16428,10.9
"9064","17ACC02101.000","Pal17C_drt",65,2101,"16ACC01347.000","DAB_929",NA,"SAB725 x KATB1","R3","T24","B12",43,19,"trial2","drought",NA,29,NA,NA,"1","1",NA,NA,NA,72,10,10,NA,NA,35,NA,NA,NA,NA,NA,317.51,NA,784.5451,NA,NA,NA,748.3737,10
"9065","17ACC02103.000","Pal17C_drt",65,2103,"16ACC01217.000","DAB_374",NA,"(CAL  143xSAB  620) X SAB  626","R3","T41","B12",43,20,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,61,9.43,9.43,NA,NA,32,NA,NA,NA,NA,NA,353.8,NA,1038.396,NA,NA,NA,839.1909,9.43
"9066","17ACC02105.000","Pal17C_drt",65,2105,"16ACC01254.000","DAA_012","SZ  17572-4C F2-(CM)C-7C-(CM)C-(M)C","(SAB  659xMAZ   21) X DAB  489","R3","T158","B12",43,21,"trial2","drought",NA,32,NA,NA,"1","1",NA,NA,NA,62,10.4,10.4,NA,NA,41,NA,NA,NA,NA,NA,308.44,NA,881.1249,NA,NA,NA,723.7645,10.4
"9067","17ACC02107.000","Pal17C_drt",65,2107,"16ACC01166.000","RAA_034",NA,"AND981 x AND1007","R3","T109","B12",42,21,"trial2","drought",NA,34,NA,NA,"4","2B",NA,NA,NA,42,10.2,10.2,NA,NA,28,NA,NA,NA,NA,NA,249.48,NA,1054.419,NA,NA,NA,586.7197,10.2
"9068","17ACC02109.000","Pal17C_drt",65,2109,"16ACC00992.000","DAB_577",NA,"PVA773xAFR298","R3","T65","B12",42,20,"trial2","drought",NA,30,NA,NA,"1","1",NA,NA,NA,56,9.71,9.9,NA,NA,43,NA,NA,NA,NA,NA,163.29,NA,519.3341,NA,NA,NA,381.0271,10.9
"9069","17ACC02111.000","Pal17C_drt",65,2111,"16ACC01306.000","ACC_022",NA,"(BRB268 x RMC57) x SAB568","R3","T13","B12",42,19,"trial2","drought",NA,32,NA,NA,"4","1",NA,NA,NA,50,9.13,9.9,NA,NA,31,NA,NA,NA,NA,NA,208.65,NA,743.2307,NA,NA,NA,486.8719,10.9
"9070","17ACC02113.000","Pal17C_drt",65,2113,"16ACC01233.000","DAB_571",NA,"SUG47xBRB25","R3","T62","B12",42,18,"trial2","drought",NA,34,NA,NA,"1","1",NA,NA,NA,23,3.54,9.9,NA,NA,33,NA,NA,NA,NA,NA,63.5,NA,491.7237,NA,NA,NA,148.1733,10.9
"9071","17ACC02115.000","Pal17C_drt",65,2115,"15ACD01130.000","DAA_070","AS  17570-2C F2-(CM)C-1C-(CM)C-(M)C","(SAP    1-15xSAB  659) X DAB  441","R3","T248","B12",42,17,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,60,12.6,12.6,NA,NA,41,NA,NA,NA,NA,NA,353.8,NA,1018.752,NA,NA,NA,809.8188,12.6
"9072","17ACC02117.000","Pal17C_drt",65,2117,"16ACC01131.000","DAA_159","NA  26682-26C F2-(CM)C-7C-(CM)C-(M)C","(NUA537 x MAZ21) x DAB441","R3","T167","B12",42,16,"trial2","drought",NA,31,NA,NA,"1","1",NA,NA,NA,35,10.3,9.9,NA,NA,38,NA,NA,NA,NA,NA,154.22,NA,784.78,NA,NA,NA,359.8628,10.9
"9073","17ACC02119.000","Pal17C_drt",65,2119,"16ACC01105.000","SAB_626",NA,"(COS   16xICA QUIMBAYA)F1xSAB  258","R3","T99","B12",42,15,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,59,9.48,9.9,NA,NA,31,NA,NA,NA,NA,NA,172.36,NA,520.3071,NA,NA,NA,402.1914,10.9
"9074","17ACC02121.000","Pal17C_drt",65,2121,"16ACC01350.000","DAB_545",NA,"(KAT   B1xSAB  618) X (SAB  620xSAB  631)","R3","T56","B12",42,14,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,35,8.83,9.9,NA,NA,29,NA,NA,NA,NA,NA,145.15,NA,738.6254,NA,NA,NA,338.6985,10.9
"9075","17ACC02123.000","Pal17C_drt",65,2123,"16ACC01156.000","DAA_024","AS  17543-3C F2-(CM)C-6C-(CM)C-(M)C","(DAB  555xSAA   17) X (SAP    1-15xSAB  659)","R3","T187","B12",42,13,"trial2","drought",NA,30,NA,NA,"1","1",NA,NA,NA,55,10.2,10.2,NA,NA,35,NA,NA,NA,NA,NA,244.94,NA,790.54,NA,NA,NA,576.0426,10.2
"9076","17ACC02125.000","Pal17C_drt",65,2125,"16ACC01085.000","DAB_926",NA,"SAB712 x KATB1","R3","T22","B11",41,13,"trial2","drought",NA,31,NA,NA,"1","1",NA,NA,NA,44,8.24,9.9,NA,NA,28,NA,NA,NA,NA,NA,163.29,NA,660.9706,NA,NA,NA,381.0271,10.9
"9077","17ACC02127.000","Pal17C_drt",65,2127,"16ACC01068.000","DAB_614",NA,NA,"R3","T215","B11",41,14,"trial2","drought",NA,30,NA,NA,"1","1",NA,NA,NA,42,12.9,9.9,NA,NA,30,NA,NA,NA,NA,NA,185.97,NA,788.622,NA,NA,NA,433.9495,10.9
"9078","17ACC02129.000","Pal17C_drt",65,2129,"16ACC01081.000","DAB_514",NA,"(SAB  630xPAN  127) X SAB  676","R3","T36","B11",41,15,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,50,10.8,9.9,NA,NA,33,NA,NA,NA,NA,NA,190.51,NA,678.6143,NA,NA,NA,444.5433,10.9
"9079","17ACC02131.000","Pal17C_drt",65,2131,"16ACC01273.000","DAB_925",NA,"SAB725 x KATB1","R3","T25","B11",41,16,"trial2","drought",NA,29,NA,NA,"1","1",NA,NA,NA,73,9,9.9,NA,NA,31,NA,NA,NA,NA,NA,172.36,NA,420.5222,NA,NA,NA,402.1914,10.9
"9080","17ACC02133.000","Pal17C_drt",65,2133,"16ACC01353.000","DAB_583",NA,"SEQ1004xBRB266","R3","T69","B11",41,17,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,57,7.62,9.9,NA,NA,28,NA,NA,NA,NA,NA,127.01,NA,396.8609,NA,NA,NA,296.37,10.9
"9081","17ACC02135.000","Pal17C_drt",65,2135,"16ACC01041.000","DAB_629",NA,"SAB560xRMC57","R3","T89","B11",41,18,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,36,8.4,9.9,NA,NA,32,NA,NA,NA,NA,NA,108.86,NA,538.5687,NA,NA,NA,254.0181,10.9
"9082","17ACC02137.000","Pal17C_drt",65,2137,"16ACC01113.000","DAB_587",NA,"SEQ1006xBRB266","R3","T72","B11",41,19,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,76,10.3,10.3,NA,NA,30,NA,NA,NA,NA,NA,294.83,NA,687.8615,NA,NA,NA,692.6003,10.3
"9083","17ACC02139.000","Pal17C_drt",65,2139,"15ACD00428.000","DAA_037","AS  17573-15C F2-(CM)C-7C-(CM)C-(M)C","DAB  489 X (SAB  659xSAA   17)","R3","T256","B11",41,20,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,43,11,9.9,NA,NA,31,NA,NA,NA,NA,NA,149.69,NA,620.0113,NA,NA,NA,349.2923,10.9
"9084","17ACC02141.000","Pal17C_drt",65,2141,"16ACC01345.000","DAB_494",NA,NA,"R3","T200","B11",41,21,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,55,9.1,9.1,NA,NA,35,NA,NA,NA,NA,NA,412.77,NA,1348.527,NA,NA,NA,982.6313,9.1
"9085","17ACC02143.000","Pal17C_drt",65,2143,"15ACD00638.000","DAA_090","SA  26719-(M)CF2-11C-(CM)C-(M)C","G    122 x SAB  686","R3","T307","B11",40,21,"trial2","drought",NA,29,NA,NA,"4","1",NA,NA,NA,63,11.3,11.3,NA,NA,29,NA,NA,NA,NA,NA,303.91,NA,845.8211,NA,NA,NA,705.9715,11.3
"9086","17ACC02145.000","Pal17C_drt",65,2145,"16ACC01020.000","DAA_062","AS  17573-3C F2-(CM)C-3C-(CM)C-(M)C","DAB  489 X (SAB  659xSAA   17)","R3","T170","B11",40,20,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,53,8.9,8.9,NA,NA,35,NA,NA,NA,NA,NA,244.94,NA,832.2479,NA,NA,NA,584.3818,8.9
"9087","17ACC02147.000","Pal17C_drt",65,2147,"16ACC01367.000","DAA_003",NA,"DAB65 x SAB627","R3","T146","B11",40,19,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,33,9.01,9.9,NA,NA,33,NA,NA,NA,NA,NA,122.47,NA,660.9841,NA,NA,NA,285.7762,10.9
"9088","17ACC02149.000","Pal17C_drt",65,2149,"14ACB00859.000","DAA_149","SZ  17572-3C F2-(CM)C-2C-(CM)C-(M)C","(SAB  659xMAZ   21) X DAB  489","R3","T339","B11",40,18,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,64,9.14,9.9,NA,NA,27,NA,NA,NA,NA,NA,131.54,NA,366.0607,NA,NA,NA,306.9404,10.9
"9089","17ACC02151.000","Pal17C_drt",65,2151,"16ACC01336.000","DAB_624",NA,"SAB560xRMC57","R3","T86","B11",40,17,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,31,8.1,9.9,NA,NA,31,NA,NA,NA,NA,NA,181.44,NA,1042.429,NA,NA,NA,423.379,10.9
"9090","17ACC02153.000","Pal17C_drt",65,2153,"16ACC01016.000","ACC_026",NA,"((RMA71 x RMC65) x (RMX 2 x BRB266)) x AFR298","R3","T18","B11",40,16,"trial2","drought",NA,32,NA,NA,"1","1",NA,NA,NA,52,6.5,9.9,NA,NA,30,NA,NA,NA,NA,NA,104.33,NA,357.3396,NA,NA,NA,243.4476,10.9
"9091","17ACC02155.000","Pal17C_drt",65,2155,"16ACC01195.000","AFR_298",NA,NA,"R3","T205","B11",40,15,"trial2","drought",NA,31,NA,NA,"1","1",NA,NA,NA,40,5.96,9.9,NA,NA,31,NA,NA,NA,NA,NA,81.65,NA,363.5561,NA,NA,NA,190.5252,10.9
"9092","17ACC02157.000","Pal17C_drt",65,2157,"14ACB01115.000","DAN_068","NA  26691-9C F2-(CM)C-5C-(CM)C-(M)C","(NUA357 x MAZ21) x (NUA432 x (NUA240 x (DAB74 x SAB712)))","R3","T300","B11",40,14,"trial2","drought",NA,32,NA,NA,"4","1",NA,NA,NA,26,3.64,9.9,NA,NA,27,NA,NA,NA,NA,NA,63.5,NA,434.9864,NA,NA,NA,148.1733,10.9
"9093","17ACC02159.000","Pal17C_drt",65,2159,"16ACC01070.000","DAB_052",NA,"SEQ11 x PAN127","R3","T128","B11",40,13,"trial2","drought",NA,NA,NA,NA,"5","1",NA,NA,NA,32,8.91,9.9,NA,NA,23,NA,NA,NA,NA,NA,131.54,NA,732.1214,NA,NA,NA,306.9404,10.9
"9094","17ACC02161.000","Pal17C_drt",65,2161,"16ACC01361.000","ICA_CALIMA",NA,NA,"R3","T204","B10",39,13,"trial2","drought",NA,32,NA,NA,"1","1",NA,NA,NA,30,6.8,9.9,NA,NA,32,NA,NA,NA,NA,NA,99.79,NA,592.4354,NA,NA,NA,232.8538,10.9
"9095","17ACC02163.000","Pal17C_drt",65,2163,"16ACC01288.000","DAB_576",NA,"PVA773xAFR298","R3","T64","B10",39,14,"trial2","drought",NA,31,NA,NA,"1","1",NA,NA,NA,39,8.96,9.9,NA,NA,36,NA,NA,NA,NA,NA,131.54,NA,600.715,NA,NA,NA,306.9404,10.9
"9096","17ACC02165.000","Pal17C_drt",65,2165,"16ACC01318.000","DAB_494",NA,"(RED CANADIAN WONDERxSAB  626)   X SAB  679","R3","T33","B10",39,15,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,69,10.3,9.9,NA,NA,33,NA,NA,NA,NA,NA,235.87,NA,608.834,NA,NA,NA,550.388,10.9
"9097","17ACC02167.000","Pal17C_drt",65,2167,"15ACD00623.000","DAA_083","SA  26719-(M)CF2-1C-(CM)C-(M)C","G    122 x SAB  686","R3","T308","B10",39,16,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,61,11.4,9.9,NA,NA,31,NA,NA,NA,NA,NA,163.29,NA,476.7657,NA,NA,NA,381.0271,10.9
"9098","17ACC02169.000","Pal17C_drt",65,2169,"16ACC01184.000","SAB_568",NA,"ABA36/ICA QUIMBAYA//SAB259","R3","T103","B10",39,17,"trial2","drought",NA,32,NA,NA,"4","1",NA,NA,NA,43,10.5,9.9,NA,NA,32,NA,NA,NA,NA,NA,131.54,NA,544.8346,NA,NA,NA,306.9404,10.9
"9099","17ACC02171.000","Pal17C_drt",65,2171,"15ACD00598.000","DAA_084","SA  26742-(M)CF2-14C-(CM)C-(M)C","DAB  295 x DAB  302","R3","T328","B10",39,18,"trial2","drought",NA,32,NA,NA,"1","1",NA,NA,NA,31,10.1,9.9,NA,NA,35,NA,NA,NA,NA,NA,149.69,NA,860.0157,NA,NA,NA,349.2923,10.9
"9100","17ACC02173.000","Pal17C_drt",65,2173,"16ACC01059.000","DAB_597",NA,"SAB560xRMC57","R3","T83","B10",39,19,"trial2","drought",NA,32,NA,NA,"4","1",NA,NA,NA,52,12.6,12.6,NA,NA,32,NA,NA,NA,NA,NA,244.94,NA,813.8011,NA,NA,NA,560.6473,12.6
"9101","17ACC02175.000","Pal17C_drt",65,2175,"15ACD01143.000","DAA_055","AS  17541-21C F2-(CM)C-6C-(CM)C-(M)C","(SAB  659xSAA   20) X (SAP    1-15xDAB  528)","R3","T238","B10",39,20,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,55,12.7,12.7,NA,NA,33,NA,NA,NA,NA,NA,272.16,NA,853.938,NA,NA,NA,622.2388,12.7
"9102","17ACC02177.000","Pal17C_drt",65,2177,"14ACB00949.000","DAZ_002","SZ  17545-3C F2-(CM)C-7C-(CM)C-(M)C","(SAB  659xMAZ   21) X (SAP    1-15xSAB  659)","R3","T331","B10",39,21,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,63,11.6,11.6,NA,NA,31,NA,NA,NA,NA,NA,331.12,NA,918.4333,NA,NA,NA,766.5778,11.6
"9103","17ACC02179.000","Pal17C_drt",65,2179,"16ACC01213.000","LPA_732",NA,"SEQ1006 x (SUG47 x USA77) x (PVA773 x SEA5)","R3","T98","B10",38,21,"trial2","drought",NA,30,NA,NA,"1","1",NA,NA,NA,29,8.93,8.93,NA,NA,44,NA,NA,NA,NA,NA,294.83,NA,1830.204,NA,NA,NA,703.1785,8.93
"9104","17ACC02181.000","Pal17C_drt",65,2181,"16ACC01174.000","AFR_722",NA,"AFR528 x LSA30","R3","T133","B10",38,20,"trial2","drought",NA,33,NA,NA,"1","1",NA,NA,NA,44,7.16,9.9,NA,NA,38,NA,NA,NA,NA,NA,117.93,NA,477.3609,NA,NA,NA,275.1824,10.9
"9105","17ACC02183.000","Pal17C_drt",65,2183,"16ACC01019.000","SEQ_1003",NA,"DRK16 x ( SUG50 x AND697 )","R3","T113","B10",38,19,"trial2","drought",NA,34,NA,NA,"4","2",NA,NA,NA,46,9.22,9.22,NA,NA,32,NA,NA,NA,NA,NA,267.62,NA,1044.002,NA,NA,NA,636.2493,9.22
"9106","17ACC02185.000","Pal17C_drt",65,2185,"15ACD00385.000","DAA_033","AS  17541-16C F2-(CM)C-4C-(CM)C-(M)C","(SAB  659xSAA   20) X (SAP    1-15xDAB  528)","R3","T236","B10",38,18,"trial2","drought",NA,31,NA,NA,"1","1",NA,NA,NA,46,12,9.9,NA,NA,32,NA,NA,NA,NA,NA,181.44,NA,702.5067,NA,NA,NA,423.379,10.9
"9107","17ACC02187.000","Pal17C_drt",65,2187,"15ACD01094.000","DAA_056","AS  17573-4C F2-(CM)C-1C-(CM)C-(M)C","DAB  489 X (SAB  659xSAA   17)","R3","T259","B10",38,17,"trial2","drought",NA,30,NA,NA,"1","1",NA,NA,NA,51,11.5,9.9,NA,NA,32,NA,NA,NA,NA,NA,208.65,NA,728.6576,NA,NA,NA,486.8719,10.9
"9108","17ACC02189.000","Pal17C_drt",65,2189,"16ACC01229.000","LPA_146",NA,NA,"R3","T154","B10",38,16,"trial2","drought",NA,35,NA,NA,"4","2",NA,NA,NA,36,3.21,9.9,NA,NA,29,NA,NA,NA,NA,NA,4.54,NA,22.46098,NA,NA,NA,10.59381,10.9
"9109","17ACC02191.000","Pal17C_drt",65,2191,"16ACC01227.000","CAL_096",NA,NA,"R3","T354","B10",38,15,"trial2","drought",NA,NA,NA,NA,"1","1",NA,NA,NA,39,5.95,9.9,NA,NA,43,NA,NA,NA,NA,NA,90.72,NA,414.2988,NA,NA,NA,211.6895,10.9
"9110","17ACC02193.000","Pal17C_drt",65,2193,"16ACC01351.000","SEF_060",NA,NA,"R3","T209","B10",38,14,"trial2","drought",NA,30,NA,NA,"1","1",NA,NA,NA,42,11.2,9.9,NA,NA,18,NA,NA,NA,NA,NA,176.9,NA,750.1598,NA,NA,NA,412.7852,10.9
"9111","17ACC02195.000","Pal17C_drt",65,2195,"16ACC01339.000","DAB_295",NA,"(CAL   96xSAB  621) X SAB  686","R3","T32","B10",38,13,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,55,9.75,9.9,NA,NA,32,NA,NA,NA,NA,NA,185.97,NA,602.2204,NA,NA,NA,433.9495,10.9
"9112","17ACC02197.000","Pal17C_drt",65,2197,"16ACC01181.000","DAA_126","NA  26679-36C F2-(CM)C-5C-(CM)C-(M)C","(NUA357 x MAZ21) x DAB525","R3","T179","B09",37,13,"trial2","drought",NA,34,NA,NA,"1","1",NA,NA,NA,29,4.77,9.9,NA,NA,30,NA,NA,NA,NA,NA,63.5,NA,389.9878,NA,NA,NA,148.1733,10.9
"9113","17ACC02199.000","Pal17C_drt",65,2199,"16ACC01314.000","TIO_CANELA_75",NA,NA,"R3","T206","B09",37,14,"trial2","drought",NA,NA,NA,NA,NA,NA,NA,NA,NA,45,9.65,9.9,NA,NA,16,NA,NA,NA,NA,NA,140.61,NA,556.5177,NA,NA,NA,328.1047,10.9
"9114","17ACC02201.000","Pal17C_drt",65,2201,"14ACB01132.000","DAN_062","NA  26680-26C F2-(CM)C-1C-(CM)C-(M)C","(NUA357 x MAZ26) x DAB555","R3","T281","B09",37,15,"trial2","drought",NA,32,NA,NA,"4","1",NA,NA,NA,51,8.14,9.9,NA,NA,31,NA,NA,NA,NA,NA,113.4,NA,396.0209,NA,NA,NA,264.6119,10.9
"9115","17ACC02203.000","Pal17C_drt",65,2203,"16ACC01108.000","SAB_560",NA,"ABA58/ICA QUIMBAYA//SAB258","R3","T102","B09",37,16,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,39,8.57,9.9,NA,NA,27,NA,NA,NA,NA,NA,108.86,NA,497.1403,NA,NA,NA,254.0181,10.9
"9116","17ACC02205.000","Pal17C_drt",65,2205,"16ACC00980.000","SAB_659",NA,"(COS   16xICA QUIMBAYA)F1xSAB  258","R3","T100","B09",37,17,"trial2","drought",NA,30,NA,NA,"1","1",NA,NA,NA,51,10.2,10.2,NA,NA,37,NA,NA,NA,NA,NA,254.01,NA,884.1123,NA,NA,NA,597.3732,10.2
"9117","17ACC02207.000","Pal17C_drt",65,2207,"16ACC01167.000","DAB_065",NA,"AFR298 x CAL143","R3","T91","B09",37,18,"trial2","drought",NA,33,NA,NA,"1","1",NA,NA,NA,25,5.5,9.9,NA,NA,32,NA,NA,NA,NA,NA,95.25,NA,678.5787,NA,NA,NA,222.26,10.9
"9118","17ACC02209.000","Pal17C_drt",65,2209,"13ACD02589.000","DAA_137","SA  26384-(M)Z  F2-5C-(CM)C-1C-(CM)C-(CM)C","BRB198 x DAB197","R3","T352","B09",37,19,"trial2","drought",NA,33,NA,NA,"4","1",NA,NA,NA,14,6.43,9.9,NA,NA,28,NA,NA,NA,NA,NA,86.18,NA,1096.361,NA,NA,NA,201.0957,10.9
"9119","17ACC02211.000","Pal17C_drt",65,2211,"16ACC01223.000","DAA_059","AS  17541-17C F2-(CM)C-2C-(CM)C-(M)C","(SAB  659xSAA   20) X (SAP    1-15xDAB  528)","R3","T175","B09",37,20,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,50,10.6,10.6,NA,NA,35,NA,NA,NA,NA,NA,335.66,NA,1186.363,NA,NA,NA,785.879,10.6
"9120","17ACC02213.000","Pal17C_drt",65,2213,"16ACC01183.000","DAB_617",NA,"SAB514xRMA69","R3","T76","B09",37,21,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,65,8.8,8.8,NA,NA,34,NA,NA,NA,NA,NA,303.91,NA,842.9017,NA,NA,NA,725.8693,8.8
"9121","17ACC02215.000","Pal17C_drt",65,2215,"16ACC01136.000","DAB_625",NA,"SAB560xRMC57","R3","T87","B09",36,21,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,38,9.4,9.9,NA,NA,33,NA,NA,NA,NA,NA,195.04,NA,914.1456,NA,NA,NA,455.1138,10.9
"9122","17ACC02217.000","Pal17C_drt",65,2217,"16ACC01164.000","DAB_534",NA,"(KAT   B1xSAB  618) X (SAB  620xSAB  631)","R3","T55","B09",36,20,"trial2","drought",NA,30,NA,NA,"1","1",NA,NA,NA,45,10.8,9.9,NA,NA,34,NA,NA,NA,NA,NA,226.8,NA,897.6474,NA,NA,NA,529.2238,10.9
"9123","17ACC02219.000","Pal17C_drt",65,2219,"15ACD00595.000","DAA_077","SA  26733-(M)CF2-4C-(CM)C-(M)C","DAB  295 x DAB  525","R3","T319","B09",36,19,"trial2","drought",NA,31,NA,NA,"1","1",NA,NA,NA,47,12,9.9,NA,NA,34,NA,NA,NA,NA,NA,181.44,NA,687.5597,NA,NA,NA,423.379,10.9
"9124","17ACC02221.000","Pal17C_drt",65,2221,"15ACD00632.000","DAA_095","SA  26735-(M)CF2-3C-(CM)C-(M)C","DAB  494 x DAB  525","R3","T321","B09",36,18,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,42,10.7,9.9,NA,NA,37,NA,NA,NA,NA,NA,127.01,NA,538.5969,NA,NA,NA,296.37,10.9
"9125","17ACC02223.000","Pal17C_drt",65,2223,"14ACB01189.000","DAN_056","NA  26679-31C F2-(CM)C-7C-(CM)C-(M)C","(NUA357 x MAZ21) x DAB525","R3","T277","B09",36,17,"trial2","drought",NA,32,NA,NA,"1","1",NA,NA,NA,29,5.73,9.9,NA,NA,31,NA,NA,NA,NA,NA,95.25,NA,584.9817,NA,NA,NA,222.26,10.9
"9126","17ACC02225.000","Pal17C_drt",65,2225,"15ACD00443.000","DAA_042","AS  17541-19C F2-(CM)C-4C-(CM)C-(M)C","(SAB  659xSAA   20) X (SAP    1-15xDAB  528)","R3","T237","B09",36,16,"trial2","drought",NA,32,NA,NA,"1","1",NA,NA,NA,33,3.73,9.9,NA,NA,29,NA,NA,NA,NA,NA,72.57,NA,391.6683,NA,NA,NA,169.3376,10.9
"9127","17ACC02227.000","Pal17C_drt",65,2227,"16ACC01315.000","DAA_015","AS  17570-1C F2-(CM)C-2C-(CM)C-(M)C","(SAP    1-15xSAB  659) X DAB  441","R3","T181","B09",36,15,"trial2","drought",NA,30,NA,NA,"4","1",NA,NA,NA,58,9.13,9.9,NA,NA,34,NA,NA,NA,NA,NA,158.76,NA,487.5154,NA,NA,NA,370.4566,10.9
"9128","17ACC02229.000","Pal17C_drt",65,2229,"16ACC01165.000","DAB_596",NA,"SAB560xRMC57","R3","T80","B09",36,14,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,17,2.05,9.9,NA,NA,27,NA,NA,NA,NA,NA,36.29,NA,380.201,NA,NA,NA,84.68047,10.9
"9129","17ACC02231.000","Pal17C_drt",65,2231,"16ACC01061.000","DAB_594",NA,"SAB560xRMC57","R3","T79","B09",36,13,"trial2","drought",NA,31,NA,NA,"4","1",NA,NA,NA,42,8.12,9.9,NA,NA,30,NA,NA,NA,NA,NA,127.01,NA,538.5969,NA,NA,NA,296.37,10.9
"9130","17ACC02233.000","Pal17C_drt",65,2233,"16ACC00991.000","DAA_008",NA,"DAB105 x SAB621","R2","T149","B20",35,13,"trial2","drought",NA,32,NA,NA,"0","1",NA,NA,NA,35,5.8,9.9,NA,NA,31,NA,NA,NA,NA,NA,99.79,NA,507.8018,NA,NA,NA,232.8538,10.9
"9131","17ACC02235.000","Pal17C_drt",65,2235,"16ACC00982.000","DAB_598",NA,"SAB560xRMC57","R2","T84","B20",35,14,"trial2","drought",NA,32,NA,NA,"4","1",NA,NA,NA,44,7.89,9.9,NA,NA,36,NA,NA,NA,NA,NA,113.4,NA,459.0243,NA,NA,NA,264.6119,10.9
"9132","17ACC02237.000","Pal17C_drt",65,2237,"16ACC01127.000","DAN_005",NA,"(SAB659 x KATB1) x NUA35","R2","T142","B20",35,15,"trial2","drought",NA,34,NA,NA,"1","1",NA,NA,NA,32,5,9.9,NA,NA,35,NA,NA,NA,NA,NA,72.57,NA,403.908,NA,NA,NA,169.3376,10.9
"9133","17ACC02239.000","Pal17C_drt",65,2239,"16ACC01156.000","DAA_024","AS  17543-3C F2-(CM)C-6C-(CM)C-(M)C","(DAB  555xSAA   17) X (SAP    1-15xSAB  659)","R2","T187","B20",35,16,"trial2","drought",NA,31,NA,NA,"1","1",NA,NA,NA,51,7.1,9.9,NA,NA,33,NA,NA,NA,NA,NA,122.47,NA,427.6956,NA,NA,NA,285.7762,10.9
